WARNING 2025-06-07 15:31:02,461 basehttp 24124 24268 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:31:06,070 log 24124 24268 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:31:06,070 basehttp 24124 24268 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:31:15,265 log 24124 21940 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:31:15,266 basehttp 24124 21940 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:31:16,044 log 24124 21940 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:31:16,045 basehttp 24124 21940 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
INFO 2025-06-07 15:32:54,522 autoreload 24124 12444 D:\Software_Project\InnoVest-StartUp-Investment-Platform\Innovest\urls.py changed, reloading.
INFO 2025-06-07 15:32:55,223 autoreload 18564 24276 Watching for file changes with StatReloader
WARNING 2025-06-07 15:33:00,520 log 18564 2928 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:33:00,522 basehttp 18564 2928 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:33:01,365 log 18564 2928 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:33:01,366 basehttp 18564 2928 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:33:01,724 log 18564 2928 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:33:01,726 basehttp 18564 2928 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:33:01,837 log 18564 2928 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:33:01,838 basehttp 18564 2928 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:33:01,974 log 18564 2928 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:33:01,975 basehttp 18564 2928 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:33:02,091 log 18564 2928 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:33:02,092 basehttp 18564 2928 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:33:02,225 log 18564 2928 Not Found: /api/chat/messages/users/
